reference,hypothesis
This right lateral radiograph demonstrates collapse of the intrathoracic trachea at the carina black arrow as well as collapse of the cranial and caudal segments of the bronchus of the left cranial lung lobe white arrows.,This right lateral radiograph demonstrates collapse of intrathoracic trachea at the carina black arrow as well as collapse of cranial and caudal segments of bronchus of the left cranial lung lobe white arrow.
"The patient was examined, and the presence of rudimentary cartilage was seen on right side with missing malformed ear . The left side ear was normal, and there was no other congenital anomaly present except microtia.",Patient was examined and the presence of rudimentary cartilage was seen in the right side and with missing mouth form ear. The ear side was normal and the and there was no other congenital anomaly present except microtia.
"Patient engages in prolonged standing for extended periods, leading to increased risk of varicose veins and lower limb discomfort. Alcohol consumption is a daily habit, potentially causing liver damage and disrupting sleep patterns.","Patient engages in prolonged standing for extended periods, leading to increased risk of varicose veins and lower limb discomfort. Alcohol consumption is a daily habit, potentially causing liver damage and disturbing sleep patterns."
Nitrosun 10 Tablet is a prescription medicine used for treating insomnia. It is generally used in combination with other medicines. It relaxes the brain and helps to treat people who have problems with their sleeping habits.,Nitrosin 10 tablet is a prescription medicine used for treating insomnia. It is generally used in combination with other medicines. It relaxes the brain and helps to treat people who have problems with their sleeping habits.
"Olcet 5mg Tablet belongs to a group of medicines called antihistamines. It is used to treat various allergic conditions such as hay fever, conjunctivitis, some skin reactions such as eczema, hives, and reactions to bites and stings.","All set 5 milligram tablet belongs to a group of medicine called antihistamines. It is used to treat various allergic conditions such as fever, conjunctivitis, some skin reactions such as eczema, hives and reaction to bites and stings."
"Since the age of 21 he has multiple episodes of weakness frequently following strenuous exercise. He came to the emergency room on December 15, 2012, with sudden onset paralysis following participating in a cricket match.","Since the age of 21, he has multiple episodes of weakness, frequently following strenuous exercise. He came to the emergency room on December 15, 2012 with sudden onset paralysis following participation in cricket match."
"He had a history of right tongue cancer surgically treated 20 years ago via right partial glossectomy, right modified radical neck dissection, and reconstructed with a left radial forearm free flap followed by adjuvant radiation therapy.","He had a history of right tongue cancer surgically treated 20 years ago via right partial glossectomy, right modified radial neck dissection and reconstruction with the left radial forearm free flap followed by adjuvant radiation therapy."
"Patient has a standing job, which has been the case for the past 5 years. This prolonged standing posture can lead to lower back pain and circulatory issues if not accompanied by regular breaks and stretching exercises.","Patient has a standing job, which has been the case for the past five years. This prolonged standing posture can lead to lower back pain and circulatory issues if not accompanied by regular breaks and stretching exercises."
"Levotroy 500mg Tablet is an antibiotic, used in the treatment of bacterial infections. It is also used in treating infections of the urinary tract, nose, throat, skin and soft tissues and lungs pneumonia.","Levotroy 500 mg tablet is an antibiotic used in the treatment of bacterial infections. It is also used in treatment infections of the urinary tract, nose, throat, skin, and soft tissues and lungs pneumonia."
"Dolostat R 200mg/20mg Capsule is a combination of two medicines. It is used to reduce pain and inflammation in conditions like rheumatoid arthritis, ankylosing spondylitis, and osteoarthritis.","Dolostat MR 200 mg 20 mg capsule is a combination of two medicines. It is used to reduce pain and inflammation in conditions like rheumatoid arthritis, ankylosing spondylitis and osteoarthritis."
Levroxa 750mg Tablet is an anti-epileptic medicine used to treat seizures fits in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.,Laglosha 750 mg tablet is an anti epileptic medicine used to treat seizures fits in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.
Azilday 40 Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Azil day 40 tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
The pre-operative CT-scan revealed a 15.4 mm stone in the lower calix of the left kidney. Metal wires in the renal parenchyma were adjacent to the stone. Coiling material in the collecting system or within the stone was not identified.,The pre-operative CT scan revealed a 15.4 mm stone in the lower calyx of the left kidney. Metal wires in the renal parenchyma were adjacent to the stone. Foiling material in the collecting system or within the stone was not identified.
"The first episode occurred at the age of 22 months following a respiratory tract infection. At that time, her creatine kinase CK serum concentration was noted to be 250 000 U/L. The family history indicated that both parents were well.","The first episode occurred at the age of 22 months following a respiratory tract infection. At that time, her creatine kinase serum concentration was noted to be 255,000 micro liters. The family history revealed both parents were living."
"Computed tomography scan of the metastatic tumor. The computed tomography scan shows a 6.56.0-cm mass compressing the gastric antrum and body, suggestive of a metastatic node of the omentum.",Computed tomography scan of the metastatic tumor. The computed tomography scan shows a 6.56 cm mass compressing the gastric atrium of and body suggestive of metastatic node of the omentum.
The scan was done using a Philips Brilliance 64 slice multidetector CT scanner. Nonionic contrast media Ultravist 300 in a volume of 100 mLs were administered via pressure injector at a rate of 3.5 mL/min.,The scan will be done using a Philips Brilliance 64 slice multi detector CT scanner and non ionic contrast media ultra with 300 in a volume of 100 ml were administered via pressure injector at a rate of 3.5 ml per minute.
"Luramax 40 Tablet is a prescription medicine used in the treatment of schizophrenia, a mental disorder that can result in hallucinations or delusions and also adversely affects a persons ability to think and behave.","Neuramax 40 tablet is a prescription medicine used in treatment of schizophrenia, a mental disorder that can result in hallucinations or delusions and also adversely affects a person's ability to think and behave."
"The patient has a history of amlodipine-induced edema, skin allergy since 2015 with rashes and pruritus, and thyroxine-induced palpitations. Additionally, a known drug allergy presents with anaphylaxis upon exposure to certain medications.","The patient has a history of amlodipine induced edema, skin allergies since 2015 with rashes and pruritus and thyroxine induced palpitations. Additionally, a known drug allergy presents with anaphylaxis upon exposure to certain medications."
"The patient has a known history of metformin intolerance, steroid-induced hyperglycemia, and nitrate-induced hypotension. Additionally, they have an allergy to xylometazoline since 2015 presenting with nasal congestion, and a lifelong dust allergy causing recurrent rhinitis and asthma.","The patient has a known history of metformin intolerance, steroid induced hyperglycemia and nitrate induced hypotension. Additionally, they have an allergy to xylometazoline since 2015, presenting with nasal congestion and a lifelong dust history causing recurrence."
Mexiletine is used to treat irregular heart rhythms arrhythmias and maintain a normal heart rate. Mexiletine is an antiarrhythmic. Mexiletine blocks certain electrical signals in the heart to stabilize the heart rhythm.,"Mexiletine is used to treat irregular heart rhythm, arrhythmias, and maintain a normal heart rate. Mexiletine is an anti-arrhythmic. Mexiletine blocks certain electrical signals in the heart to stabilize the heart rhythm."
Lonazep 0.25 Tablet is a prescription medicine used to treat epilepsy seizures and anxiety disorder. It helps to decrease the abnormal and excessive activity of the nerve cells and calms the brain.,"Lunasep 0.25 tablet is a prescription medicine used to treat epilepsy, seizure and anxiety disorder. It helps to decrease the abnormal and excessive activity of the nerve cells and calms the brain."
"Anazac-P 500mg/37.5mg Tablet is a pain relieving medicine. It is used in various conditions such as muscle ache, back pain, joint pain, menstrual cramps, and toothache. Anazac-P 500mg/37.5mg Tablet can be taken with or without food.","Anazac P 500 mg by 37.5 mg tablet is a pain relieving medicine. It is used in various conditions such as muscle aches, back pain, joint pain, menstrual cramps, and toothaches. Anazac P 500 mg by 37.5 mg tablet can be taken with or without food."
Doxoll 200mg Tablet is used to treat and prevent symptoms of asthma and chronic obstructive pulmonary disorder a lung disorder in which flow of air to the lung is blocked.,"Doxor 200 mg tablet is used to treat and prevent symptoms of asthma and chronic obstructive pulmonary disorder, a lung disorder in which flow of air to the lung is blocked."
"Dolonex E 120mg Tablet is a pain-relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively alleviates pain, redness, and swelling.","Dolonex E 120 mg tablet is a pain relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively alleviates pain, redness and swelling."
"The patient has a known history of hypersensitivity to Cosglo gel, presenting with severe skin reactions. Additionally, they have a long-standing allergy to penicillin, with a history of anaphylaxis. The patient is also intolerant to Azoran, experiencing gastrointestinal distress.","The patient has a known history of hypersensitivity to cosco gel presenting with severe skin reactions. Additionally, they have a long-standing allergy to penicillin with a history of anaphylaxis. The patient is also intolerant to azoran experiencing."
"Dotabit M 80mg/250mg Tablet is a combination medicine used in the treatment of abdominal pain. It works effectively to reduce abdominal pain, bloating, discomfort and cramps by relaxing the muscles of the stomach and gut.","Dotabate M 80 mg by 250 mg tablet is a combination medicine used in the treatment of abdominal pain. It works effectively to reduce abdominal pain, bloating, discomfort and cramp by relaxing the muscles of the stomach and the gut."
"He described the hitting of the frontal aspect of his leg. A physical examination revealed swelling and tenderness on the patella, the lateral aspect of the distal femur, and the medial aspect of the proximal tibia.","He described the hitting of the frontal aspect of his legs. A physical examination revealed swelling and tenderness on the patella, the lateral aspect of the distal femur, and the medial aspect of the proximal tibia."
E Cef CV 200mg/125mg Tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.,Esef CV 200 mg or 125 mg tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.
Geminor M 3mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Geminoir M3 mg or 500 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"72-year-old female with high-grade RIAS, presenting with a nodule with signs of inflammation. Ultrasound of the right breast, showing multiple solid, rounded, well circumscribed masses with heterogeneous echogenicity.",72 year old female with high grade RIAS presenting with a nodule with signs of inflammation. Ultrasound of the right breast showing multiple solid rounded well circumscribed masses with heterogeneous echogenicity.
"Udinol 300mg Tablet is a medicine used to dissolve certain types of gallstones, to prevent them from forming and to treat a type of liver disease called primary biliary cirrhosis.",Urdinol 300 mg tablet is a medicine used to dissolve certain types of gallstones to prevent them from forming and to treat a type of liver disease called primary biliary cirrhosis.
"Ten days later, the patient was admitted to the same general hospital with Staphylococcus Aureus sepsis. Ultrasound examination showed a fluid collection in her right shoulder. Repeated arthrocentesis was performed in order to drain the fluid and antibiotics were started.","Ten days later, the patient was admitted to the same general hospital with staphylococcus aureus sepsis. Ultrasound examination showed a fluid collection in her right shoulder. Repeated arthrocentesis was performed in order to drain the fluid and antibiotics were started."
"Indclav 1000 Tablet is a penicillin-type of antibiotic that helps your body fight infections caused by bacteria. It is used to treat infections of the lungs e.g., pneumonia, ear, nasal sinus, urinary tract, skin and soft tissue.","Inclav 1000 tablet is a penicillin type of antibiotic that helps your body fight infections caused by bacteria. It is used to treat infections of the lungs. Example, pneumonia, ear, nasal sinus, urinary tract, skin, and soft tissues."
"Storvas CV 20 Capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Storvas CV 20 capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the bad cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots."
This was followed by a delayed bilateral breast reconstruction with implants in 2007 and later converted to latissimus dorsi flaps and implants Nagor GFX 460 implants.,This was followed by a delayed bilateral breast reconstruction with implants in 2007 and later converted to latissimus dorsi flap and implants Nagor GFX 460 implants.
"The patient has a known penicillin allergy since childhood, presenting with anaphylaxis. Additionally, the patient has a history of metformin intolerance, causing gastrointestinal distress, and steroid-induced hyperglycemia, requiring close monitoring of blood sugar levels.","The patient has a known penicillin allergy since childhood, presenting with anaphylaxis. Additionally, the patient has a history of metformin intolerance, causing gastrointestinal distress and steroid induced hyperglycemia, requiring close monitoring of blood."
Benipack 8 Tablet belongs to a class of medicines known as a calcium channel blockers. It is used to treat high blood pressure hypertension and prevent angina heart-related chest pain.,"Benny Pack 8 tablet belongs to a class of medicines known as a calcium channel blocker. It is used to treat high blood pressure, hypertension, and prevent angina, heart related chest pain."
"Azy 500mg Tablet is an antibiotic used to treat various types of bacterial infections of the respiratory tract, ear, nose, throat, lungs, skin, and eye in adults and children.","Azithromycin 500 mg tablet is an antibiotic used to treat various types of bacterial infections of the respiratory tract, ear, nose, throat, lung, skin, and eye in adults and children."
"A soybean-sized mass accompanied by pain and numbness was found on the front and back of the left ear in October 2015, the left corner of the mouth was skewed and the left eye was partially closed.",A soybean sized mass accompanied by pain and numbness was found on the front and back of the left ear in October 2015. The left corner of the mouth was skewed and the left eye was partially closed.
"Eslo-Tel 5mg Tablet contains two medicines, both of which help to control high blood pressure. It lowers the blood pressure by relaxing the blood vessels and making it easier for your heart to pump blood around your body.",Eslo Tel 5 mg tablet contains two medicines both of which help to control high blood pressure. It lowers the blood pressure by relaxing the blood vessels and making it easier for your heart to pump blood around your body.
Glimpure MV 1.3 Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Glympure MV 1.3 tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
Amlovas CH 5 mg/12.5 mg Tablet is a combination medicine used in the treatment of hypertension high blood pressure. It also helps to reduce the risk of stroke and heart attack.,"Amlovas CH 5 mg by 12.5 mg tablet is a combination medicine used in the treatment of hypertension, high blood pressure. It also helps to reduce the risk of stroke and heart attack."
"Patient has a history of alcoholism, having abstained from alcohol for the past 5 years, showing significant improvement in liver function and overall health. Diet consists of non-vegetarian foods, providing adequate protein intake.","Patient has a history of alcoholism, having abstained from alcohol for the past five years, showing significant improvement in liver function and overall health. Diet consists of non-vegetarian food providing adequate protein intake."
"Triplina 25mg Tablet is a tricyclic antidepressant. Different doses of this medicine help in treating and preventing different problems such as depression, neuropathic pain, and migraine.","Triplina 25 mg tablet is a tricyclic antidepressant. Different doses of this medicine helps in treating and preventing different problems such as depression, neuropathic pain and migraine."
Lossi 25mg Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Losi 25 mg tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
"Patient has been on a predominantly milk-based diet for the past 5 years, providing adequate calcium and protein intake. Engages in heavy weight lifting exercises 3-4 times per week, building significant muscle mass and strength.","Patient has been on a predominantly milk based diet for the past five years, providing adequate calcium and protein intake, engages in heavy weight lifting exercises three to four times per week, building significant muscle mass and strength."
"A thorough history confirmed an episode 1-week prior, during which he developed sudden onset of dizziness associated with nausea and vomiting that resolved within hours. He denied any past medical or surgical history and was taking no medications.",18 history confirmed an episode one week prior during which he developed sudden onset of dizziness associated with nausea and vomiting that resolved within hours. He denied any past medical or surgical history and was taking no medications.
Ameto G 2mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Metog G 2 mg per 500 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"Ultrasound-guided successful puncture of right INV with inserting needle black arrow. INV longitudinal view, in-plane approach. INV indicates innominate vein; IJV indicates internal jugular vein; SCV indicates the subclavian vein",Ultrasound guided successful puncture of right INV with inserting needle black arrow. INV longitudinal view in plane approach. INV indicates innominate vein. IJV indicates internal jugular vein. SCV indicates the subclavian vein.
"Zitadrox 25 Tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling, and rashes in conditions such as eczema, dermatitis and psoriasis.","Zita Drox 25 tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling and rashes in conditions such as eczema, dermatitis and psoriasis."
"On physical examination, he appeared to be in good health. Chest auscultation did not reveal any specific pathological heart or lung sounds. Abdominal objectivity was negative. His parents did not refer any other relevant medical history about him.","On physical examination, he appeared to be in good health. Chest oscultation did not reveal any specific pathological heart or lung sounds. Abdominal objectivity was negative. His parents did not refer any other relevant medical history about him."
"Ceff 250mg Capsule is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, ears, throat, urinary tract, skin, soft tissues, bones, and joints.","Soft 250 mg capsule is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, ears, throat, urinary tract, skin, soft tissues, bones, and joints."
"Propranolol is a beta-blocker, prescribed for high blood pressure and chest pain. Propranolol is also used to prevent migraine headaches and recurrence of heart attacks. Propranolol works by relaxing blood vessels. When should Propranolol not to be taken",Propranolol is a beta blocker prescribed for high blood pressure and chest pain. Propranolol is also used to prevent migraine headaches and recurrence of heart attacks. Propranolol works by relaxing blood vessels. When should propranolol not to be taken?
"Deflazcort 30 Tablet belongs to a group of medicines called steroids. It is used for treatment of various diseases and conditions such as allergic conditions, asthma, cancer, rheumatic disorder, and skin and eye disorders.","Deflascot 30 tablet belongs to a group of medicines called steroids. It is used for treatment of various diseases and conditions such as allergic conditions, asthma, cancer, rheumatoid disorder, and skin and eye disorders."
Lenvatinib belongs to a group of medications called kinase inhibitors. Lenvatinib is prescribed for the treatment of advanced thyroid cancer which has spread to the distant parts of the body and cannot be treated with radioactive iodine.,Lenvatinib belongs to a group of medications called kinase inhibitors. Lenvatinib is prescribed for the treatment of advanced thyroid cancer which has spread through the different parts of the body and cannot be treated with radioactive iodine.
Vofid M 0.3mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Vofid M.3 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"L-Cet M 5mg/10mg Tablet is a combination medicine used in the treatment of allergic symptoms such as runny nose, stuffy nose, sneezing, itching, swelling, watery eyes and congestion or stuffiness.","Alcete M 5 mg per 10 mg tablet is a combination medicine used in the treatment of allergic symptoms such as runny nose, stuffy nose, sneezing, itching, swelling, watery eyes, and congestion or stuffiness."
Arifine 20mg Tablet is an antipsychotic medicine. It is used in the treatment of schizophrenia a mental disorder that can result in hallucinations or delusions and also adversely affects a persons ability to think and behave and mania.,Arpink ID 10 mg tablet is an antipsychotic medicine that is used in the treatment of schizophrenia and mental disorders that can result in hallucinations or delusions and also adversely affects a person's ability to think and behave and mania.
"The patient has a known history of dust allergy causing rhinitis and conjunctivitis, a food allergy with anaphylactic reactions, amlodipine-induced edema, and a long-standing penicillin allergy presenting with rashes. Additionally, the patient experienced an adverse reaction to the pneumococcal vaccine.","The patient also has a known history of dust allergy causing rhinitis and conjunctivitis, a food allergy with anaphylactic reactions, amlodipine induced edema, and a long-standing penicillin allergy presenting with rashes. Additionally, the patient experienced an adverse reaction to pneumococcal vaccine."
"Ramcet 325mg/37.5mg Tablet is a pain relieving medicine. It is used in various conditions such as muscle ache, back pain, joint pain, menstrual cramps, and toothache. Ramcet 325mg/37.5mg Tablet can be taken with or without food.","Ramset 325 mg 37.5 mg tablet is a pain relieving medicine. It is used in various conditions such as muscle ache, back pain, joint pain, menstrual cramps and toothache. Ramset 325 mg 37.5 mg tablet can be taken with or without food."
"Coltro AS 10mg/75mg Capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Ultra AS 10 mg 75 mg capsule is a combination of two medicines used to prevent heart attack and stroke. This medicines reduces the bad cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots."
Piorun M 15mg/500mg Tablet is a combination medicine that helps control blood sugar levels. This medicine is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.,Metformin and sitagliptin is a combination medicine that helps control blood sugar levels. This medicine is used together with diet and exercise to improve blood sugar control in adults with type two diabetes mellitus.
"Betazox 16 Tablet is used to prevent and treat a disorder of the inner ear known as Mnires disease. The symptoms include dizziness vertigo, ringing in the ears tinnitus and loss of hearing, probably caused by fluid in the ear.","Betahistine 16 tablet is used to prevent and treat a disorder of the inner ear known as Meniere's disease. The symptoms include dizziness, vertigo, ringing in the ears, tinnitus and loss of hearing, probably caused by fluid in the ear."
Trivogo 2/0.3mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Glyover 2.03 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"Rifaxim 400mg Tablet is an antibiotic that treats hepatic encephalopathy, a condition in which the liver fails to remove harmful toxins from the blood, leading to brain damage. Symptoms include agitation, confusion, muscle problems, difficulty in speaking and sometimes, coma.","Rifaximin 400 mg tablet is an antibiotic that treats hepatic encephalopathy, a condition in which liver fails to remove harmful toxins from the blood, leading to brain damage. Symptoms include agitation, confusion, muscle problems, difficulty in speaking, and sometimes coma."
"Nineteen years ago, after accidental drop of strong glue between her middle and ring fingers, a papule had developed in the third web space. She reported that customers' short cut hair often penetrated the third web space skin.","19 years ago, after accidental drop of strong glue between her middle and ring fingers, a papule had developed in the third web space. She reported that customer's short cut hair often penetrated the third web space skin."
Etowin MR 60mg/4mg Tablet is a combination of two medicines used in the treatment of pain due to muscle spasm. It improves the movement of muscles and provides relief from pain and discomfort associated with muscle spasms.,Itomin MR 60 mg per 4 mg tablet is a combination of two medicines used in the treatment of pain due to muscle spasm. It improves the movement of muscles and provides relief from pain and discomfort associated with muscle spasm.
"Cholesterol Total, the value is 186.0 mg/dL
MCHmean copuscular hemoglobin, the value is 28.9 pg
Tri-lodothyronine T3, Total, the value is 137.0 ng/dL
","Cholesterol total, the value is 186 mg per DL. MCH mean corpuscular hemoglobin, the value is 28.9 pg. Triiodothyronine T3 total, the value is 137 mg per DL."
One-year postoperative lateral radiograph demonstrating a C6 corpectomy with a carbon fiber reinforced polymer cage filled with cellular bone matrix bone material and spanning titanium plate fixation.,One year post operative lateral radiograph demonstrating a C6 corpectomy with a carbon fiber reinforced polymer cage filled with cellular bone matrix bone material and spanning titanium plate fixation.
"Choline Magnesium Trisalicylate is a type of nonsteroidal anti-inflammatory drug NSAID, prescribed for rheumatoid arthritis, osteoarthritis, and acute shoulder pain. When should Choline Magnesium Trisalicylate not to be taken Hypersensitivity. What is the dosage of Choline Magnesium Trisalicylate","Choline magnesium trisilicate is a type of nonsteroidal anti-inflammatory drug, NSAID, prescribed for rheumatoid arthritis, osteoarthritis, and acute shoulder pain. When should choline magnesium trisilicate not be taken? Hypersensitivity. What is the dosage of choline magnesium trisilicate?"
"Alides 5mg Tablet belongs to a group of medicines called antihistamines. It is used in the treatment of various allergic conditions. It relieves symptoms like itching, swelling and rashes. Alides 5mg Tablet may be taken with or without food.","Allide 5mg tablet belongs to a group of medicines called antihistamines. It is used in the treatment of various allergic conditions. It relieves symptoms like itching, swelling and rashes. Allide 5mg tablet may be taken with or without food."
Hartan 25mg Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Artan 25 mg tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
"Mepivacaine is a local anesthetic, prescribed for inducing local or regional analgesia and anesthesia during surgical procedures, labor, or delivery. Mepivacaine works by preventing nerves from transmitting painful impulses to the brain. When should Mepivacaine not to be taken","Mepivacaine is a local anesthetic prescribed for inducing local or regional analgesia and anesthesia during surgical procedures, labor, or delivery. Mepivacaine works by preventing nerves from transmitting painful impulses to the brain. When should mepivacaine not be taken?"
Vildaspec 50mg Tablet is a medicine used to treat type 2 diabetes mellitus. It is used together with a healthy diet and regular exercise to control blood sugar levels.,Wilda spec 50 mg tablet is a medicine that is used to treat type two diabetes mellitus. It is used together with a healthy diet and regular exercise to control blood sugar levels.
"Fetal fibronectin is a protein that's believed to help keep the amniotic sac ""glued"" to the lining of the uterus. The amniotic sac is the fluid-filled membrane that cushions your baby in the uterus.",Fibronection is a protein that is believed to help keep the amniotic sac glued to the lining of the uterus. The amniotic sac is a fluid filled membrane that protects a baby in the uterus.
Lopipen 2mg Tablet is used in the treatment of diarrhea. It should not be used in patients with dysentery diarrhea with blood.Lopipen 2mg Tablet is taken with or without food in a dose and duration as advised by the doctor.,Lopipen 2 mg tablet is used in the treatment of diarrhea. It should not be used in patients with dysentery diarrhea with blood. Lopipen 2 mg tablet is taken with or without food in a dose and duration as advised by the doctor.
"Vasopressin is a hormone, prescribed for diabetes insipidus, and control of variceal bleeding. Vasopressin  regulates the body's retention of water by acting to increase water absorption in the collecting ducts of the kidney. When should Vasopressin not to be taken",Vasopressin is a hormone prescribed for diabetes insipidus and control of variceal bleeding. Vasopressin regulates the body's retention of water by acting to increase water absorption in the collecting ducts of the kidney. When should vasopressin not be taken?
Coronal CT angiogram image demonstrating the 7.0 cm aneurysm. The neck of the aneurysm was not angulated and its diameter at the renal arteries was 22.1 mm and below the renal arteries was 25.4 mm.,Coronal CT angiogram image demonstrating the 7 cm aneurysm. The neck of the aneurysm was not angulated and its diameter at the renal arteries was 22.1 mm. Below the renal arteries was 25.4 mm.
"Betamethasone Topical is a topical corticosteroid, prescribed for certain types of skin disorders. This medication decreases the action of chemicals that causes inflammation, redness and swelling. When should Betamethasone Topical not to be taken Hypersensitivity.","Betamethasone topical is a topical corticosteroid prescribed for certain types of skin disorder. This medication decreases the action of chemicals that causes inflammation, redness, and swelling. When should betamethasone topical not be taken? Hypersensitivity."
"URINE EPITHELIAL CELLS, value is not available
3 Bilirubin Indirect, the value is 1.59 mg/dL
Urea, the value is 28.74 mg/dL
",urine epithelial cell value is not available. Serum bilirubin indirect the value is 1.59 milligram per deciliter. Urea the value is 28.74 milligram per deciliter.
"Complementary and alternative medicine CAM is the popular name for health care practices that traditionally haven't been part of conventional medicine. In many cases, as evidence of safety and effectiveness grows, these therapies are being combined with conventional medicine.","Complimentary and alternative medicine, CAM, is the popular name for healthcare practices that traditionally haven't been a part of conventional medicine. In many cases, as evidence of safety and effectiveness grows, these therapies are being combined with conventional medicine."
"Amisulpride is an atypical antipsychotic agent, prescribed for schizophrenia. agent corrects the imbalance of chemical substances acting on the nervous system. When should Amisulpride not to be taken",Amisulpiride is a atypical antipsychotic agent prescribed for schizophrenia. Agent corrects the imbalance of chemical substances acting on the nervous system. When should amisulpiride not be taken?
"SERUM POTASSIUM, the value is 4.3 mmol/L
HCV Antibody 1, value is not available
GLUCOSE, FASTING F, PLASMA, the value is 213.96 mg/dL
","Serum potassium, the value is 4.3 millimoles per liter. HCV antibody one, value is not available. Glucose fasting F plasma, the value is 213.96 milligram per deciliter."
"Jomoxlin Clav 500mg/125mg Tablet is a penicillin-type of antibiotic that helps your body fight infections caused by bacteria. It is used to treat infections of the lungs e.g., pneumonia, ear, nasal sinus, urinary tract, skin and soft tissue.","Amoxicillin clav 500 mg/ 125 mg tablet is a penicillin type of antibiotic that helps your body fight infections caused by bacteria. This used to treat infections of the lung, example, pneumonia, ear, nasal sinus, urinary tract, skin and soft tissues."
"Omez 20mg Capsule is a medicine that reduces the amount of acid produced in your stomach. It helps treat acid-related diseases of the stomach and intestine such as heartburn, acid reflux, and peptic ulcer disease.","Omez 20 milligram capsule is a medicine that reduces the amount of acid production in your stomach. It helps treat acid related diseases of the stomach and intestine such as heartburn, acid reflux and peptic ulcer disease."
"Zam 0.25mg Tablet belongs to a class of medicines known as benzodiazepines. It is a prescription medicine used to treat anxiety. It alters brain activity, calms it and provides relief from panic attacks by relaxing the nerves.","Zam.25 mg tablet belongs to a class of medicine known as benzodiazopines. It is a prescription medicine used to treat anxiety. It alters brain activity, calms it and provides relief from panic attacks by relieving the nerves."
